Código;Descricao;;;;;;
90007816;CLORETO DE SÓDIO 0;9%;;;;;
90007760;CLORETO DE SÓDIO 0;9%;;;;;
90007964;CLORETO DE SÓDIO 0;9%;;;;;
90007549;CEFAZOLINA SÓDICA;;;;;;
90008693;TEICOPLANINA;;;;;;
90008685;TEICOPLANINA;;;;;;
90008731;TEICOPLANINA;;;;;;
90007620;CEFTRIAXONA DISSÓDICA;;;;;;
90007646;CEFTRIAXONA DISSÓDICA;;;;;;
90007662;CEFTRIAXONA DISSÓDICA;;;;;;
90217020;CEFTRIAXONA DISSÓDICA;;;;;;
90007182;AMPICILINA SÓDICA + SULBACTAM SÓDICA;;;;;;
90007239;AMPICILINA SÓDICA + SULBACTAM SÓDICA;;;;;;
90347137;CLORIDRATO DE VANCOMICINA;;;;;;
90008677;PROTO-ITECAN;;;;;;
90217039;VANCOCINA CP;;;;;;
90282299;PIPERACILINA SÓDICA+TAZOBACTAM SÓDICO;;;;;;
90282302;PIPERACILINA SÓDICA+TAZOBACTAM SÓDICO;;;;;;
90282310;PIPERACILINA SÓDICA+TAZOBACTAM SÓDICO;;;;;;
90282329;PIPERACILINA SÓDICA+TAZOBACTAM SÓDICO;;;;;;
90282337;PIPERACILINA SÓDICA+TAZOBACTAM SÓDICO;;;;;;
90282248;PIPERACILINA SÓDICA+TAZOBACTAM SÓDICO;;;;;;
90282256;PIPERACILINA SÓDICA+TAZOBACTAM SÓDICO;;;;;;
90282264;PIPERACILINA SÓDICA+TAZOBACTAM SÓDICO;;;;;;
90282272;PIPERACILINA SÓDICA+TAZOBACTAM SÓDICO;;;;;;
90282280;PIPERACILINA SÓDICA+TAZOBACTAM SÓDICO;;;;;;
90298306;KEFADIM;;;;;;
90298314;DOBUTREX;;;;;;
90298322;DOBUTREX;;;;;;
90298330;DOBUTREX;;;;;;
90298349;DOBUTREX;;;;;;
90298357;TOBRAMINA;;;;;;
90298365;TOBRAMINA;;;;;;
90298373;TOBRAMINA;;;;;;
90298381;TOBRAMINA;;;;;;
90298390;AZITROMICINA MONOIDRATADA 500MG;;;;;;
90298403;AZITROMICINA MONOIDRATADA 500MG;;;;;;
90298411;AZITROMICINA MONOIDRATADA 500MG;;;;;;
90298420;AZITROMICINA MONOIDRATADA 500MG;;;;;;
90298438;AZITROMICINA MONOIDRATADA 500MG;;;;;;
90298446;AZITROMICINA MONOIDRATADA 500MG;;;;;;
90298454;METRONIDAZOL;;;;;;
90298462;METRONIDAZOL;;;;;;
90298470;METRONIDAZOL;;;;;;
90298489;METRONIDAZOL;;;;;;
90298497;COLISTIMETATO SODICO;;;;;;
90298500;COLISTIMETATO SODICO;;;;;;
90298519;COLISTIMETATO SODICO;;;;;;
90298527;ACIDO ZOLEDRONICO;;;;;;
90298535;ACIDO ZOLEDRONICO;;;;;;
90298543;ACIDO ZOLEDRONICO;;;;;;
90298551;ACIDO ZOLEDRONICO;;;;;;
90298560;ACIDO ZOLEDRONICO;;;;;;
90298578;ACIDO ZOLEDRONICO;;;;;;
90298586;ÁGUA PARA INJEÇÃO;;;;;;
90298594;ÁGUA PARA INJEÇÃO;;;;;;
90298608;ÁGUA PARA INJEÇÃO;;;;;;
90298616;ÁGUA PARA INJEÇÃO;;;;;;
90298624;ÁGUA PARA INJEÇÃO;;;;;;
90298632;ÁGUA PARA INJEÇÃO;;;;;;
90332512;VANCOCINA CP;;;;;;
90332520;VANCOCINA CP;;;;;;
90332539;VANCOCINA CP;;;;;;
90332547;VANCOCINA CP;;;;;;
90332555;CLORIDRATO DE VANCOMICINA;;;;;;
90332563;CLORIDRATO DE VANCOMICINA;;;;;;
90332571;CLORIDRATO DE VANCOMICINA;;;;;;
90332580;CLORIDRATO DE VANCOMICINA;;;;;;
90332598;CLORIDRATO DE VANCOMICINA;;;;;;
90332601;CLORIDRATO DE VANCOMICINA;;;;;;
90332610;CLORIDRATO DE VANCOMICINA;;;;;;
90332628;CLORIDRATO DE VANCOMICINA;;;;;;
90347145;TEICOPLANINA;;;;;;
90347153;TEICOPLANINA;;;;;;
90347161;TEICOPLANINA;;;;;;
90347170;TEICOPLANINA;;;;;;
90347188;TEICOPLANINA;;;;;;
90347196;TEICOPLANINA;;;;;;
90347200;TEICOPLANINA;;;;;;
90347218;TEICOPLANINA;;;;;;
90360818;CLORIDRATO DE DOBUTAMINA;;;;;;
90360826;CLORIDRATO DE DOBUTAMINA;;;;;;
90360834;CLORIDRATO DE DOBUTAMINA;;;;;;
90360842;CLORIDRATO DE DOBUTAMINA;;;;;;
90360850;CLORIDRATO DE DOBUTAMINA;;;;;;
90359631;KEFOX;;;;;;
90254198;AZULFIN;;;;;;
90009037;COLCHIS;;;;;;
90009061;DESTILBENOL;;;;;;
90009339;HYALOZIMA;;;;;;
90254163;HYALOZIMA;;;;;;
90009347;INIBINA;;;;;;
90365151;INIBINA;;;;;;
90365160;INIBINA;;;;;;
90009363;LABIRIN;;;;;;
90009410;LABIRIN;;;;;;
90358830;LABIRIN;;;;;;
90009398;LABIRIN;;;;;;
90009444;LEVOXIN;;;;;;
90009436;LEVOXIN;;;;;;
90009460;LEVOXIN;;;;;;
90009479;LEVOXIN;;;;;;
90009487;LEVOXIN;;;;;;
90009452;LEVOXIN;;;;;;
90009533;LIDOSPRAY;;;;;;
90009541;LITOCIT;;;;;;
90009550;LITOCIT;;;;;;
90254201;MIOSAN;;;;;;
90359801;MIOSAN;;;;;;
90009649;MIOSAN;;;;;;
90009665;MIOSAN;;;;;;
90009800;MOMENT;;;;;;
90009827;MOMENT;;;;;;
90009819;MOMENT;;;;;;
90009851;OTO-XILODASE;;;;;;
90009894;POSTEC;;;;;;
90009886;POSTEC;;;;;;
90009908;PRIMID;;;;;;
90009940;PRIMID;;;;;;
90009983;RETEMIC;;;;;;
90010000;RETEMIC;;;;;;
90010019;RETEMIC;;;;;;
90010035;REUQUINOL;;;;;;
90010060;TRIANCIL;;;;;;
90010078;UNOPROST;;;;;;
90010086;UNOPROST;;;;;;
90010108;UNOPROST;;;;;;
90010140;YOMAX;;;;;;
90009592;MECLIN;;;;;;
90009606;MECLIN;;;;;;
90010027;RETEMIC UD;;;;;;
90009584;LONIUM;;;;;;
90009568;LONIUM;;;;;;
90009258;FLANCOX;;;;;;
90009266;FLANCOX;;;;;;
90009274;FLANCOX;;;;;;
90009282;FLANCOX;;;;;;
90009215;ETOXIN;;;;;;
90010116;URO-VAXOM;;;;;;
90009177;DONAREN RETARD;;;;;;
90009185;DONAREN RETARD;;;;;;
90009193;DONAREN RETARD;;;;;;
90008863;ARTANE;;;;;;
90008871;ARTANE;;;;;;
90009789;MIOSAN CAF;;;;;;
90009754;MIOSAN CAF;;;;;;
90009720;MIOSAN CAF;;;;;;
90009690;MIOSAN CAF;;;;;;
90009126;DOBEVEN;;;;;;
90009134;DOBEVEN;;;;;;
90009118;DOBEVEN;;;;;;
90217047;URO-VAXOM;;;;;;
90217055;FLANCOX;;;;;;
90217063;MIOSAN;;;;;;
90217071;RETEMIC UD;;;;;;
90254171;INIBINA;;;;;;
90254236;TRIANCIL;;;;;;
90298640;TRIANCIL;;;;;;
90347226;DOBEVEN;;;;;;
90347234;DOBEVEN;;;;;;
90347242;DOBEVEN;;;;;;
90347250;DOBEVEN;;;;;;
90347269;DOBEVEN;;;;;;
90347277;AZULFIN;;;;;;
90347293;LONIUM;;;;;;
90347307;LONIUM;;;;;;
90347315;LONIUM;;;;;;
90347323;FLANCOX;;;;;;
90347331;FLANCOX;;;;;;
90347340;MECLIN;;;;;;
90347358;COLCHIS;;;;;;
90347366;MIOSAN;;;;;;
90347374;MIOSAN;;;;;;
90365372;LEVOXIN;;;;;;
90362560;LABIRIN;;;;;;
90366123;UNOPROST;;;;;;
90366158;UNOPROST;;;;;;
90362055;COLCHIS;;;;;;
90363140;FLANCOX;;;;;;
90362063;COLCHIS;;;;;;
90361253;MECLIN;;;;;;
90015355;ACCOLATE;;;;;;
90015363;ARIMIDEX;;;;;;
90015371;ATACAND;;;;;;
90015380;ATACAND;;;;;;
90015436;ATACAND;;;;;;
90015428;ATACAND;;;;;;
90015487;ATACAND HCT;;;;;;
90015495;ATACAND HCT;;;;;;
90015509;ATACAND HCT;;;;;;
90015517;ATACAND HCT;;;;;;
90015525;ATENOL;;;;;;
90015533;ATENOL;;;;;;
90298659;ATENOL;;;;;;
90015550;BAMBEC;;;;;;
90015568;BRICANYL;;;;;;
90015576;BRICANYL COMPOSTO EXPECTORANTE;;;;;;
90015614;BUDECORT AQUA;;;;;;
90015622;BUDECORT AQUA;;;;;;
90015630;CASODEX;;;;;;
90015738;DIPRIVAN  1%;;;;;;
90015746;DIPRIVAN  1%;;;;;;
90015754;DIPRIVAN  1%;;;;;;
90015762;DIPRIVAN PFS 1%;;;;;;
90015770;DIPRIVAN 2%;;;;;;
90015789;DIPRIVAN PFS2%;;;;;;
90015797;EMLA;;;;;;
90015800;EMLA;;;;;;
90015819;ENTOCORT;;;;;;
90015827;ENTOCORT;;;;;;
90015835;FASLODEX;;;;;;
90015843;FULCIN;;;;;;
90015851;INDERAL;;;;;;
90015860;INDERAL;;;;;;
90015878;INDERAL;;;;;;
90015894;LOSEC MUPS;;;;;;
90015908;LOSEC MUPS;;;;;;
90015916;LOSEC MUPS;;;;;;
90015924;LOSEC MUPS;;;;;;
90015959;MERONEM;;;;;;
90015967;MERONEM;;;;;;
90015975;MERONEM;;;;;;
90015983;MERONEM;;;;;;
90015991;NAROPIN;;;;;;
90016009;NAROPIN;;;;;;
90016017;NAROPIN;;;;;;
90016033;NAROPIN;;;;;;
90016050;NEXIUM;;;;;;
90016068;NEXIUM;;;;;;
90016084;NEXIUM;;;;;;
90016092;NEXIUM;;;;;;
90016041;NEXIUM;;;;;;
90016076;NEXIUM;;;;;;
90016114;NOLVADEX;;;;;;
90016122;NOLVADEX D;;;;;;
90016157;PULMICORT;;;;;;
90016165;PULMICORT;;;;;;
90016173;PULMICORT;;;;;;
90016181;PULMICORT;;;;;;
90016211;SELOKEN;;;;;;
90016238;SELOKEN;;;;;;
90016246;SELOPRESS;;;;;;
90016254;SELOPRESS ZOK;;;;;;
90016297;SELOZOK;;;;;;
90016319;SELOZOK;;;;;;
90016262;SELOZOK;;;;;;
90016289;SELOZOK;;;;;;
90016300;SELOZOK;;;;;;
90016327;SEROQUEL;;;;;;
90016343;SEROQUEL;;;;;;
90016360;SEROQUEL;;;;;;
90016386;SEROQUEL;;;;;;
90016513;SPLENDIL;;;;;;
90016521;SPLENDIL;;;;;;
90016530;SPLENDIL;;;;;;
90016548;SYMBICORT TURBUHALER;;;;;;
90016556;SYMBICORT TURBUHALER;;;;;;
90016564;SYMBICORT TURBUHALER;;;;;;
90016572;TENORETIC;;;;;;
90016580;TENORETIC;;;;;;
90016599;TETMOSOL;;;;;;
90016602;TETMOSOL;;;;;;
90016726;XYLOCAINA;;;;;;
90016742;XYLOCAINA;;;;;;
90016734;XYLOCAINA;;;;;;
90016750;XYLOPROCT;;;;;;
90016777;ZESTRIL;;;;;;
90016785;ZESTRIL;;;;;;
90016793;ZESTRIL;;;;;;
90016807;ZOLADEX;;;;;;
90016815;ZOLADEX LA;;;;;;
90016831;ZOMIG/ZOMIG OD;;;;;;
90016823;ZOMIG/ZOMIG OD;;;;;;
90015657;CRESTOR;;;;;;
90015673;CRESTOR;;;;;;
90015665;CRESTOR;;;;;;
90015649;CRESTOR;;;;;;
90015681;CRESTOR;;;;;;
90015690;CRESTOR;;;;;;
90015703;CRESTOR;;;;;;
90015711;CRESTOR;;;;;;
90015720;CRESTOR;;;;;;
90016670;VIVACOR;;;;;;
90016661;VIVACOR;;;;;;
90016696;VIVACOR;;;;;;
90217080;VIVACOR;;;;;;
90217098;VIVACOR;;;;;;
90016106;NEXIUM IV;;;;;;
90016483;SEROQUEL XRO;;;;;;
90016408;SEROQUEL XRO;;;;;;
90016424;SEROQUEL XRO;;;;;;
90016432;SEROQUEL XRO;;;;;;
90016491;SEROQUEL XRO;;;;;;
90016645;VANNAIR;;;;;;
90016653;VANNAIR;;;;;;
90015444;ATACAND COMB;;;;;;
90015452;ATACAND COMB;;;;;;
90015460;ATACAND COMB;;;;;;
90015479;ATACAND COMB;;;;;;
90015886;IRESSA;;;;;;
90015584;BRILINTA;;;;;;
90015592;BRILINTA;;;;;;
90015606;BRILINTA;;;;;;
90217152;VIMOVO;;;;;;
90217160;VIMOVO;;;;;;
90217195;SELOZOK FIX;;;;;;
90217209;SELOZOK FIX;;;;;;
90270673;ESOMEPRAZOL MAGNÉSIO TRIIDRATADO;;;;;;
90270681;ESOMEPRAZOL MAGNÉSIO TRIIDRATADO;;;;;;
90270690;ESOMEPRAZOL MAGNÉSIO TRIIDRATADO;;;;;;
90270703;ESOMEPRAZOL MAGNÉSIO TRIIDRATADO;;;;;;
90270711;ESOMEPRAZOL MAGNÉSIO TRIIDRATADO;;;;;;
90270720;ESOMEPRAZOL MAGNÉSIO TRIIDRATADO;;;;;;
90270738;ESOMEPRAZOL MAGNÉSIO TRIIDRATADO;;;;;;
90270746;ESOMEPRAZOL MAGNÉSIO TRIIDRATADO;;;;;;
90270657;VIDAPRAM;;;;;;
90270649;VIDAPRAM;;;;;;
90270665;VIDAPRAM;;;;;;
90270576;GLICOPIO;;;;;;
90270584;GLICOPIO;;;;;;
90270592;GLICOPIO;;;;;;
90270606;GLICOPIO;;;;;;
90270614;GLICOPIO;;;;;;
90270622;GLICOPIO;;;;;;
90270495;GLICOPIO;;;;;;
90270509;GLICOPIO;;;;;;
90270517;GLICOPIO;;;;;;
90270525;GLICOPIO;;;;;;
90270533;GLICOPIO;;;;;;
90270541;GLICOPIO;;;;;;
90270550;GLICOPIO;;;;;;
90270568;GLICOPIO;;;;;;
90270630;GLICOPIO;;;;;;
90270762;CAPRELSA;;;;;;
90270754;CAPRELSA;;;;;;
90270460;SELOZOK;;;;;;
90270479;SELOZOK;;;;;;
90270487;SELOZOK;;;;;;
90270452;SELOPRESS;;;;;;
90270428;INDERAL;;;;;;
90270436;INDERAL;;;;;;
90270444;INDERAL;;;;;;
90298667;ZINFORO;;;;;;
90298675;FASLODEX;;;;;;
90298705;SELOPRESS ZOK;;;;;;
90298713;ATENOL;;;;;;
90298721;ATENOL;;;;;;
90298730;ATENOL;;;;;;
90298748;ATENOL;;;;;;
90298756;ATENOL;;;;;;
90298764;ATENOL;;;;;;
90298772;INDERAL;;;;;;
90298780;INDERAL;;;;;;
90298799;INDERAL;;;;;;
90298802;INDERAL;;;;;;
90298810;INDERAL;;;;;;
90298829;INDERAL;;;;;;
90298837;SELOKEN;;;;;;
90298845;SELOKEN;;;;;;
90298853;SPLENDIL;;;;;;
90298861;SPLENDIL;;;;;;
90298870;SPLENDIL;;;;;;
90298888;SPLENDIL;;;;;;
90298896;SPLENDIL;;;;;;
90298900;SPLENDIL;;;;;;
90298918;TENORETIC;;;;;;
90298926;TENORETIC;;;;;;
90298934;TENORETIC;;;;;;
90298942;TENORETIC;;;;;;
90298950;SELOPRESS;;;;;;
90298969;SELOPRESS;;;;;;
90298977;SUCCINATO DE METOPROLOL;;;;;;
90298985;SUCCINATO DE METOPROLOL;;;;;;
90298993;SUCCINATO DE METOPROLOL;;;;;;
90299000;SUCCINATO DE METOPROLOL;;;;;;
90299019;SUCCINATO DE METOPROLOL;;;;;;
90299027;SUCCINATO DE METOPROLOL;;;;;;
90332644;ZARMINE;;;;;;
90332652;ZARMINE;;;;;;
90332660;ZARMINE;;;;;;
90332679;ZARMINE;;;;;;
90332687;ZARMINE;;;;;;
90332695;ZARMINE;;;;;;
90332709;ZARMINE;;;;;;
90332717;ZARMINE;;;;;;
90332725;ZARMINE;;;;;;
90332733;ZARMINE;;;;;;
90332741;ZARMINE;;;;;;
90332750;ZARMINE;;;;;;
90332768;ZARMINE;;;;;;
90332776;ZARMINE;;;;;;
90332784;ZARMINE;;;;;;
90332792;ZARMINE;;;;;;
90332806;ZARMINE;;;;;;
90332814;ZARMINE;;;;;;
90332822;MINOLA;;;;;;
90332830;MINOLA;;;;;;
90332849;MINOLA;;;;;;
90332857;MINOLA;;;;;;
90332865;MINOLA;;;;;;
90332873;MINOLA;;;;;;
90332881;MINOLA;;;;;;
90332890;MINOLA;;;;;;
90332903;MINOLA;;;;;;
90332911;MINOLA;;;;;;
90332920;MINOLA;;;;;;
90332938;MINOLA;;;;;;
90332946;MINOLA;;;;;;
90332954;MINOLA;;;;;;
90332962;MINOLA;;;;;;
90332970;MINOLA;;;;;;
90332989;MINOLA;;;;;;
90332997;MINOLA;;;;;;
90333004;SYMBICORT;;;;;;
90333012;SYMBICORT;;;;;;
90016955;CALCICHELL;;;;;;
90016963;CALCICHELL;;;;;;
90017056;COLPIST MT;;;;;;
90017064;COLPIST MT;;;;;;
90017099;DEXADOR;;;;;;
90017080;DEXADOR;;;;;;
90017200;FERRINI FÓLICO;;;;;;
90017226;FERRINI FÓLICO;;;;;;
90017218;FERRINI FÓLICO;;;;;;
90017234;FOLACIN;;;;;;
90017269;FOLACIN;;;;;;
90217225;FOLACIN;;;;;;
90017307;FOLACIN;;;;;;
90017315;FOLIFER;;;;;;
90017331;FOLIFER;;;;;;
90017323;FOLIFER;;;;;;
90017366;FOLIFER;;;;;;
90017404;GYNAX N;;;;;;
90017412;GYNAX N;;;;;;
90017480;LOREMIX;;;;;;
90017544;LOREMIX D;;;;;;
90017528;LOREMIX D;;;;;;
90217233;MELOXIL;;;;;;
90217241;MELOXIL;;;;;;
90017684;TECNID;;;;;;
90017692;TECNID;;;;;;
90017706;TECNID;;;;;;
90017722;TENSODIN;;;;;;
90017749;TERICIN AT;;;;;;
90017773;TEROST;;;;;;
90017838;ZELIX;;;;;;
90017846;ZELIX;;;;;;
90271777;ZIRVIT;;;;;;
90271750;ZIRVIT MULTI;;;;;;
90271769;ZIRVIT PLUS;;;;;;
90017129;ENFOL;;;;;;
90017170;FERRINI;;;;;;
90017188;FERRINI;;;;;;
90017137;FELATO;;;;;;
90271882;ARGIX;;;;;;
90271718;DEXADOR;;;;;;
90271726;DEXADOR;;;;;;
90271734;DEXADOR;;;;;;
90271874;FOLACIN;;;;;;
90292235;FOSTEO D;;;;;;
90292243;FOSTEO D;;;;;;
90291298;DPREV;;;;;;
90291271;DPREV;;;;;;
90291328;DPREV;;;;;;
90291344;DPREV;;;;;;
90291280;DPREV;;;;;;
90291301;DPREV;;;;;;
90291310;DPREV;;;;;;
90291336;DPREV;;;;;;
90347382;DPREV;;;;;;
90347390;DPREV;;;;;;
90347404;JOFIX;;;;;;
90347412;JOFIX;;;;;;
90347420;TILESTAL;;;;;;
90347439;TILESTAL;;;;;;
90347447;MYRAFER;;;;;;
90347455;MYRAFER;;;;;;
90347463;MYRAFER;;;;;;
90347471;MYRAFER;;;;;;
90347480;BETRAT;;;;;;
90347498;BETRAT;;;;;;
90347501;BETRAT;;;;;;
90369351;UNIZINCO;;;;;;
90369360;UNIZINCO;;;;;;
90362632;DIOST;;;;;;
90048725;ALBUMINAR;;;;;;
90217292;BERIGLOBINA;;;;;;
90048849;BERIPLAST-P;;;;;;
90048857;BERIPLAST-P;;;;;;
90048865;BERIPLAST-P;;;;;;
90217314;BERIPLEX P/N;;;;;;
90048911;FIBROGAMMIN-P;;;;;;
90048962;HAEMATE P;;;;;;
90049004;KYBERNIN P;;;;;;
90049063;STREPTASE;;;;;;
90049071;STREPTASE;;;;;;
90049080;STREPTASE;;;;;;
90217322;TETANOGAMMA;;;;;;
90048970;HAEMOCOMPLETTAN P;;;;;;
90048776;ALBUREX 20;;;;;;
90049012;RHOPHYLAC;;;;;;
90049055;SANDOGLOBULINA;;;;;;
90217330;HAEMATE P;;;;;;
90217349;HAEMATE P;;;;;;
90217357;HAEMATE P;;;;;;
90254473;ZEMAIRA;;;;;;
90254406;BERININ P;;;;;;
90254414;BERININ P;;;;;;
90254422;BERININ P;;;;;;
90254430;SANDOGLOBULINA PRIVIGEN;;;;;;
90254449;SANDOGLOBULINA PRIVIGEN;;;;;;
90254457;SANDOGLOBULINA PRIVIGEN;;;;;;
90254465;SANDOGLOBULINA PRIVIGEN;;;;;;
90299035;BERINERT;;;;;;
90299043;BERIATE P;;;;;;
90299051;BERIATE P;;;;;;
90299060;BERIATE P;;;;;;
90299078;TETANOGAMMA;;;;;;
90299086;TETANOGAMMA;;;;;;
90299094;FIBROGAMMIN P;;;;;;
90333020;HIZENTRA;;;;;;
90333039;HIZENTRA;;;;;;
90333047;HIZENTRA;;;;;;
90193407;ACTONEL;;;;;;
90193393;ACTONEL;;;;;;
90193385;ACTONEL;;;;;;
90193466;ALLEGRA;;;;;;
90193482;ALLEGRA;;;;;;
90193520;ALLEGRA D;;;;;;
90217373;ALLEGRA D;;;;;;
90193563;AMARYL;;;;;;
90193571;AMARYL;;;;;;
90193628;AMARYL;;;;;;
90193601;AMARYL;;;;;;
90217381;AMARYL;;;;;;
90193750;AMPLICTIL;;;;;;
90193768;AMPLICTIL;;;;;;
90193776;AMPLICTIL;;;;;;
90193784;AMPLICTIL;;;;;;
90193806;ANTIETANOL;;;;;;
90194063;ARAVA;;;;;;
90194080;ARAVA;;;;;;
90194098;ARELIX;;;;;;
90194209;CALCIGENOL;;;;;;
90194217;CALCORT;;;;;;
90194225;CALCORT;;;;;;
90194284;CEPACAINA;;;;;;
90194292;CEPACAINA;;;;;;
90194306;CEPACAINA;;;;;;
90194411;CLAFORAN;;;;;;
90194420;CLEXANE;;;;;;
90194446;CLEXANE;;;;;;
90194454;CLEXANE;;;;;;
90194489;CLEXANE;;;;;;
90194497;CLEXANE;;;;;;
90194527;CLEXANE;;;;;;
90194543;CLEXANE;;;;;;
90194640;COLÍRIO MOURA BRASIL;;;;;;
90194659;COLTRAX INJ;;;;;;
90194675;COLTRAX;;;;;;
90194713;CREMEFENERGAN;;;;;;
90194721;DACTIL OB;;;;;;
90194730;DAONIL;;;;;;
90194748;DERMATOP;;;;;;
90194756;DERMATOP;;;;;;
90194772;DIMERCAPROL;;;;;;
90194829;DOLANTINA;;;;;;
90194837;DORFLEX;;;;;;
90194845;DORFLEX;;;;;;
90194853;DORFLEX;;;;;;
90194969;EQUILID;;;;;;
90194977;EQUILID;;;;;;
90194985;ESPERSON;;;;;;
90194993;ESPERSON N;;;;;;
90195060;FENERGAN;;;;;;
90195051;FENERGAN;;;;;;
90195094;FLAGYL;;;;;;
90195116;FLAGYL PEDIÁTRICO;;;;;;
90195108;FLAGYL;;;;;;
90195132;FLAGYL;;;;;;
90195140;FLAGYL;;;;;;
90195159;FLAGYL NISTATINA;;;;;;
90195205;FRISIUM;;;;;;
90195213;FRISIUM;;;;;;
90299108;GARDENAL;;;;;;
90195256;GARDENAL;;;;;;
90299116;GARDENAL;;;;;;
90195353;GLUCANTIME;;;;;;
90195361;GLUCANTIME;;;;;;
90195400;HEMOGENIN;;;;;;
90371240;HEXOMEDINE;;;;;;
90195426;HIDANTAL;;;;;;
90195434;HIDANTAL;;;;;;
90195469;IMOVANE;;;;;;
90195680;LANTUS;;;;;;
90195701;LANTUS;;;;;;
90195744;LASILACTONA;;;;;;
90195752;LASIX;;;;;;
90195760;LASIX;;;;;;
90195779;LOPROX;;;;;;
90195795;LOPROX NL;;;;;;
90195787;LOPROX NL;;;;;;
90195825;MAALOX;;;;;;
90195833;MAALOX;;;;;;
90195841;MAALOX;;;;;;
90195850;MAALOX;;;;;;
90195922;NASACORT;;;;;;
90195930;NEOZINE;;;;;;
90195949;NEOZINE;;;;;;
90195965;NEOZINE;;;;;;
90195981;NEULEPTIL;;;;;;
90195973;NEULEPTIL;;;;;;
90195990;NEULEPTIL;;;;;;
90196007;NOOTROPIL;;;;;;
90196015;NOOTROPIL;;;;;;
90269179;NOVALGINA;;;;;;
90269209;NOVALGINA;;;;;;
90269187;NOVALGINA;;;;;;
90269195;NOVALGINA;;;;;;
90196031;NOVALGINA;;;;;;
90196040;NOVALGINA;;;;;;
90269217;NOVALGINA;;;;;;
90269225;NOVALGINA;;;;;;
90269233;NOVALGINA;;;;;;
90269241;NOVALGINA;;;;;;
90269250;NOVALGINA;;;;;;
90196104;OSCAL 500;;;;;;
90196090;OSCAL D;;;;;;
90196171;PERIODONTIL;;;;;;
90196198;PIPORTIL L4;;;;;;
90196201;PIPORTIL L4;;;;;;
90196244;PLASIL;;;;;;
90196236;PLASIL;;;;;;
90196252;PLASIL;;;;;;
90196260;PLASIL;;;;;;
90196406;PROFENID;;;;;;
90196430;PROFENID;;;;;;
90196473;PROFENID;;;;;;
90196465;PROFENID;;;;;;
90196457;PROFENID;;;;;;
90196414;PROFENID;;;;;;
90196503;PROFENID IV;;;;;;
90196511;PROFENID RETARD;;;;;;
90196791;RIFALDIN;;;;;;
90196805;RIFOCINA;;;;;;
90196813;RILUTEK;;;;;;
90196821;ROVAMICINA;;;;;;
90196848;SECNIDAL;;;;;;
90196856;SECNIDAL;;;;;;
90197089;SUPREFACT DEPOT;;;;;;
90217390;ALLEGRA;;;;;;
90217403;ALLEGRA;;;;;;
90217411;ALLEGRA;;;;;;
90217420;EUVAX B;;;;;;
90217438;EUVAX B;;;;;;
90217446;EUVAX B;;;;;;
90217454;DIGESAN;;;;;;
90217462;CORASTORVA (ATORVASTATINA CÁLCICA);;;;;;
90217470;CORASTORVA (ATORVASTATINA CÁLCICA);;;;;;
90217489;CORASTORVA (ATORVASTATINA CÁLCICA);;;;;;
90217497;CORASTORVA (ATORVASTATINA CÁLCICA);;;;;;
90217500;CORASTORVA (ATORVASTATINA CÁLCICA);;;;;;
90217519;BUCLINA;;;;;;
90217527;NOVALFEM;;;;;;
90217535;NOVALFEM;;;;;;
90269454;COLTRAX;;;;;;
90269284;NOVALGINA;;;;;;
90269292;NOVALGINA;;;;;;
90269268;NOVALGINA;;;;;;
90269276;NOVALGINA;;;;;;
90269683;CLORANA;;;;;;
90269357;ALLEGRA D;;;;;;
90269306;TRIATEC;;;;;;
90269314;SABRIL;;;;;;
90269691;PROFENID PROTECT;;;;;;
90269632;ATLANSIL;;;;;;
90269349;TARGIFOR;;;;;;
90269330;TARGIFOR C;;;;;;
90269322;TARGIFOR C;;;;;;
90197178;TARGOCID;;;;;;
90197186;TARGOCID;;;;;;
90197232;TAXOTERE;;;;;;
90197240;TAXOTERE;;;;;;
90217543;TAXOTERE;;;;;;
90217551;TAXOTERE;;;;;;
90269420;TOPLEXIL;;;;;;
90269411;TOPLEXIL;;;;;;
90197267;TRENTAL;;;;;;
90197275;TRENTAL;;;;;;
90269705;VECLESA;;;;;;
90269713;VECLESA;;;;;;
90269721;VECLESA;;;;;;
90269730;ADACEL;;;;;;
90269748;ADACEL;;;;;;
90269756;ADACEL;;;;;;
90269675;AVAXIM;;;;;;
90269373;ACTONEL;;;;;;
90269365;ACTONEL;;;;;;
90269462;AAS PROTECT;;;;;;
90269381;PROFENID;;;;;;
90197291;TRIATEC;;;;;;
90293126;LYXUMIA;;;;;;
90293134;LYXUMIA;;;;;;
90293142;LYXUMIA;;;;;;
90293150;LYXUMIA;;;;;;
90197380;URBANIL;;;;;;
90197399;URBANIL;;;;;;
90299124;CLORANA;;;;;;
90299132;LASILACTONA;;;;;;
90299140;PREDNISOLON;;;;;;
90299159;URBANIL;;;;;;
90299167;NEOZINE;;;;;;
90299175;TRIATEC;;;;;;
90299183;TRIATEC;;;;;;
90299191;DOGMATIL;;;;;;
90299205;FLAGYL;;;;;;
90299213;ASTRALE;;;;;;
90299221;ASTRALE;;;;;;
90299230;ASTRALE;;;;;;
90299248;ASTRALE;;;;;;
90299256;HIDROCLOROTIAZIDA;;;;;;
90299264;NOVALGINA;;;;;;
90299272;NOVALGINA;;;;;;
90299280;DORFLEX;;;;;;
90299299;RAMIPRIL;;;;;;
90299302;BUCLINA;;;;;;
